module,source_image,aug_image,source_label,aug_label,object_count
MotionBlur,img_4class_3831.jpg,img_4class_3831_aug_MotionBlur_00639.jpg,img_4class_3831.txt,img_4class_3831_aug_MotionBlur_00639.txt,2
MotionBlur,img_4class_256.png,img_4class_256_aug_MotionBlur_00640.jpg,img_4class_256.txt,img_4class_256_aug_MotionBlur_00640.txt,2
MotionBlur,img_4class_3412.jpg,img_4class_3412_aug_MotionBlur_00641.jpg,img_4class_3412.txt,img_4class_3412_aug_MotionBlur_00641.txt,4
MotionBlur,img_4class_310.png,img_4class_310_aug_MotionBlur_00642.jpg,img_4class_310.txt,img_4class_310_aug_MotionBlur_00642.txt,4
MotionBlur,img_4class_784.jpg,img_4class_784_aug_MotionBlur_00643.jpg,img_4class_784.txt,img_4class_784_aug_MotionBlur_00643.txt,4
MotionBlur,img_4class_4438.png,img_4class_4438_aug_MotionBlur_00644.jpg,img_4class_4438.txt,img_4class_4438_aug_MotionBlur_00644.txt,5
MotionBlur,img_4class_3670.jpg,img_4class_3670_aug_MotionBlur_00645.jpg,img_4class_3670.txt,img_4class_3670_aug_MotionBlur_00645.txt,6
MotionBlur,img_4class_2354.png,img_4class_2354_aug_MotionBlur_00646.jpg,img_4class_2354.txt,img_4class_2354_aug_MotionBlur_00646.txt,4
MotionBlur,img_4class_426.jpg,img_4class_426_aug_MotionBlur_00647.jpg,img_4class_426.txt,img_4class_426_aug_MotionBlur_00647.txt,6
MotionBlur,img_4class_3635.png,img_4class_3635_aug_MotionBlur_00648.jpg,img_4class_3635.txt,img_4class_3635_aug_MotionBlur_00648.txt,8
MotionBlur,img_4class_520.png,img_4class_520_aug_MotionBlur_00649.jpg,img_4class_520.txt,img_4class_520_aug_MotionBlur_00649.txt,4
MotionBlur,img_4class_2512.png,img_4class_2512_aug_MotionBlur_00650.jpg,img_4class_2512.txt,img_4class_2512_aug_MotionBlur_00650.txt,3
MotionBlur,img_4class_2468.png,img_4class_2468_aug_MotionBlur_00651.jpg,img_4class_2468.txt,img_4class_2468_aug_MotionBlur_00651.txt,2
MotionBlur,img_4class_3643.jpg,img_4class_3643_aug_MotionBlur_00652.jpg,img_4class_3643.txt,img_4class_3643_aug_MotionBlur_00652.txt,4
MotionBlur,img_4class_2664.png,img_4class_2664_aug_MotionBlur_00653.jpg,img_4class_2664.txt,img_4class_2664_aug_MotionBlur_00653.txt,3
MotionBlur,img_4class_2596.png,img_4class_2596_aug_MotionBlur_00654.jpg,img_4class_2596.txt,img_4class_2596_aug_MotionBlur_00654.txt,12
MotionBlur,img_4class_2397.png,img_4class_2397_aug_MotionBlur_00655.jpg,img_4class_2397.txt,img_4class_2397_aug_MotionBlur_00655.txt,1
MotionBlur,img_4class_2472.png,img_4class_2472_aug_MotionBlur_00656.jpg,img_4class_2472.txt,img_4class_2472_aug_MotionBlur_00656.txt,2
MotionBlur,img_4class_3209.jpg,img_4class_3209_aug_MotionBlur_00657.jpg,img_4class_3209.txt,img_4class_3209_aug_MotionBlur_00657.txt,2
MotionBlur,img_4class_2068.jpg,img_4class_2068_aug_MotionBlur_00658.jpg,img_4class_2068.txt,img_4class_2068_aug_MotionBlur_00658.txt,4
MotionBlur,img_4class_137.jpg,img_4class_137_aug_MotionBlur_00659.jpg,img_4class_137.txt,img_4class_137_aug_MotionBlur_00659.txt,4
MotionBlur,img_4class_3914.jpg,img_4class_3914_aug_MotionBlur_00660.jpg,img_4class_3914.txt,img_4class_3914_aug_MotionBlur_00660.txt,14
MotionBlur,img_4class_216.png,img_4class_216_aug_MotionBlur_00661.jpg,img_4class_216.txt,img_4class_216_aug_MotionBlur_00661.txt,3
MotionBlur,img_4class_506.png,img_4class_506_aug_MotionBlur_00662.jpg,img_4class_506.txt,img_4class_506_aug_MotionBlur_00662.txt,5
MotionBlur,img_4class_3416.jpg,img_4class_3416_aug_MotionBlur_00663.jpg,img_4class_3416.txt,img_4class_3416_aug_MotionBlur_00663.txt,5
MotionBlur,img_4class_4416.png,img_4class_4416_aug_MotionBlur_00664.jpg,img_4class_4416.txt,img_4class_4416_aug_MotionBlur_00664.txt,16
MotionBlur,img_4class_2683.png,img_4class_2683_aug_MotionBlur_00665.jpg,img_4class_2683.txt,img_4class_2683_aug_MotionBlur_00665.txt,5
MotionBlur,img_4class_2892.png,img_4class_2892_aug_MotionBlur_00666.jpg,img_4class_2892.txt,img_4class_2892_aug_MotionBlur_00666.txt,1
MotionBlur,img_4class_1310.jpg,img_4class_1310_aug_MotionBlur_00667.jpg,img_4class_1310.txt,img_4class_1310_aug_MotionBlur_00667.txt,6
MotionBlur,img_4class_3919.jpg,img_4class_3919_aug_MotionBlur_00668.jpg,img_4class_3919.txt,img_4class_3919_aug_MotionBlur_00668.txt,5
MotionBlur,img_4class_417.jpg,img_4class_417_aug_MotionBlur_00669.jpg,img_4class_417.txt,img_4class_417_aug_MotionBlur_00669.txt,2
MotionBlur,img_4class_235.jpg,img_4class_235_aug_MotionBlur_00670.jpg,img_4class_235.txt,img_4class_235_aug_MotionBlur_00670.txt,1
MotionBlur,img_4class_4447.png,img_4class_4447_aug_MotionBlur_00671.jpg,img_4class_4447.txt,img_4class_4447_aug_MotionBlur_00671.txt,13
MotionBlur,img_4class_5129.png,img_4class_5129_aug_MotionBlur_00672.jpg,img_4class_5129.txt,img_4class_5129_aug_MotionBlur_00672.txt,3
MotionBlur,img_4class_3783.jpg,img_4class_3783_aug_MotionBlur_00673.jpg,img_4class_3783.txt,img_4class_3783_aug_MotionBlur_00673.txt,2
MotionBlur,img_4class_2109.jpg,img_4class_2109_aug_MotionBlur_00674.jpg,img_4class_2109.txt,img_4class_2109_aug_MotionBlur_00674.txt,4
MotionBlur,img_4class_1223.png,img_4class_1223_aug_MotionBlur_00675.jpg,img_4class_1223.txt,img_4class_1223_aug_MotionBlur_00675.txt,8
MotionBlur,img_4class_4736.png,img_4class_4736_aug_MotionBlur_00676.jpg,img_4class_4736.txt,img_4class_4736_aug_MotionBlur_00676.txt,3
MotionBlur,img_4class_926.jpg,img_4class_926_aug_MotionBlur_00677.jpg,img_4class_926.txt,img_4class_926_aug_MotionBlur_00677.txt,2
MotionBlur,img_4class_2328.jpg,img_4class_2328_aug_MotionBlur_00678.jpg,img_4class_2328.txt,img_4class_2328_aug_MotionBlur_00678.txt,2
MotionBlur,img_4class_542.jpg,img_4class_542_aug_MotionBlur_00679.jpg,img_4class_542.txt,img_4class_542_aug_MotionBlur_00679.txt,3
MotionBlur,img_4class_395.jpg,img_4class_395_aug_MotionBlur_00680.jpg,img_4class_395.txt,img_4class_395_aug_MotionBlur_00680.txt,1
MotionBlur,img_4class_1037.png,img_4class_1037_aug_MotionBlur_00681.jpg,img_4class_1037.txt,img_4class_1037_aug_MotionBlur_00681.txt,1
MotionBlur,img_4class_998.png,img_4class_998_aug_MotionBlur_00682.jpg,img_4class_998.txt,img_4class_998_aug_MotionBlur_00682.txt,1
MotionBlur,img_4class_4051.png,img_4class_4051_aug_MotionBlur_00683.jpg,img_4class_4051.txt,img_4class_4051_aug_MotionBlur_00683.txt,1
MotionBlur,img_4class_3734.png,img_4class_3734_aug_MotionBlur_00684.jpg,img_4class_3734.txt,img_4class_3734_aug_MotionBlur_00684.txt,3
MotionBlur,img_4class_691.png,img_4class_691_aug_MotionBlur_00685.jpg,img_4class_691.txt,img_4class_691_aug_MotionBlur_00685.txt,5
MotionBlur,img_4class_3685.jpg,img_4class_3685_aug_MotionBlur_00686.jpg,img_4class_3685.txt,img_4class_3685_aug_MotionBlur_00686.txt,4
MotionBlur,img_4class_2343.jpg,img_4class_2343_aug_MotionBlur_00687.jpg,img_4class_2343.txt,img_4class_2343_aug_MotionBlur_00687.txt,3
MotionBlur,img_4class_5071.png,img_4class_5071_aug_MotionBlur_00688.jpg,img_4class_5071.txt,img_4class_5071_aug_MotionBlur_00688.txt,2
MotionBlur,img_4class_4122.png,img_4class_4122_aug_MotionBlur_00689.jpg,img_4class_4122.txt,img_4class_4122_aug_MotionBlur_00689.txt,1
MotionBlur,img_4class_2029.png,img_4class_2029_aug_MotionBlur_00690.jpg,img_4class_2029.txt,img_4class_2029_aug_MotionBlur_00690.txt,7
MotionBlur,img_4class_737.png,img_4class_737_aug_MotionBlur_00691.jpg,img_4class_737.txt,img_4class_737_aug_MotionBlur_00691.txt,2
MotionBlur,img_4class_1359.png,img_4class_1359_aug_MotionBlur_00692.jpg,img_4class_1359.txt,img_4class_1359_aug_MotionBlur_00692.txt,4
MotionBlur,img_4class_2275.png,img_4class_2275_aug_MotionBlur_00693.jpg,img_4class_2275.txt,img_4class_2275_aug_MotionBlur_00693.txt,3
MotionBlur,img_4class_2068.jpg,img_4class_2068_aug_MotionBlur_00694.jpg,img_4class_2068.txt,img_4class_2068_aug_MotionBlur_00694.txt,4
MotionBlur,img_4class_3847.jpg,img_4class_3847_aug_MotionBlur_00695.jpg,img_4class_3847.txt,img_4class_3847_aug_MotionBlur_00695.txt,4
MotionBlur,img_4class_1222.jpg,img_4class_1222_aug_MotionBlur_00696.jpg,img_4class_1222.txt,img_4class_1222_aug_MotionBlur_00696.txt,2
MotionBlur,img_4class_4710.png,img_4class_4710_aug_MotionBlur_00697.jpg,img_4class_4710.txt,img_4class_4710_aug_MotionBlur_00697.txt,3
MotionBlur,img_4class_3036.jpg,img_4class_3036_aug_MotionBlur_00698.jpg,img_4class_3036.txt,img_4class_3036_aug_MotionBlur_00698.txt,7
MotionBlur,img_4class_5106.png,img_4class_5106_aug_MotionBlur_00699.jpg,img_4class_5106.txt,img_4class_5106_aug_MotionBlur_00699.txt,7
MotionBlur,img_4class_4297.png,img_4class_4297_aug_MotionBlur_00700.jpg,img_4class_4297.txt,img_4class_4297_aug_MotionBlur_00700.txt,9
MotionBlur,img_4class_1857.jpg,img_4class_1857_aug_MotionBlur_00701.jpg,img_4class_1857.txt,img_4class_1857_aug_MotionBlur_00701.txt,6
MotionBlur,img_4class_4007.png,img_4class_4007_aug_MotionBlur_00702.jpg,img_4class_4007.txt,img_4class_4007_aug_MotionBlur_00702.txt,6
MotionBlur,img_4class_1497.png,img_4class_1497_aug_MotionBlur_00703.jpg,img_4class_1497.txt,img_4class_1497_aug_MotionBlur_00703.txt,3
MotionBlur,img_4class_2789.png,img_4class_2789_aug_MotionBlur_00704.jpg,img_4class_2789.txt,img_4class_2789_aug_MotionBlur_00704.txt,1
MotionBlur,img_4class_3059.png,img_4class_3059_aug_MotionBlur_00705.jpg,img_4class_3059.txt,img_4class_3059_aug_MotionBlur_00705.txt,3
MotionBlur,img_4class_3580.jpg,img_4class_3580_aug_MotionBlur_00706.jpg,img_4class_3580.txt,img_4class_3580_aug_MotionBlur_00706.txt,11
MotionBlur,img_4class_2799.png,img_4class_2799_aug_MotionBlur_00707.jpg,img_4class_2799.txt,img_4class_2799_aug_MotionBlur_00707.txt,4
MotionBlur,img_4class_1200.jpg,img_4class_1200_aug_MotionBlur_00708.jpg,img_4class_1200.txt,img_4class_1200_aug_MotionBlur_00708.txt,1
MotionBlur,img_4class_1773.png,img_4class_1773_aug_MotionBlur_00709.jpg,img_4class_1773.txt,img_4class_1773_aug_MotionBlur_00709.txt,4
MotionBlur,img_4class_5101.png,img_4class_5101_aug_MotionBlur_00710.jpg,img_4class_5101.txt,img_4class_5101_aug_MotionBlur_00710.txt,3
MotionBlur,img_4class_1808.png,img_4class_1808_aug_MotionBlur_00711.jpg,img_4class_1808.txt,img_4class_1808_aug_MotionBlur_00711.txt,3
MotionBlur,img_4class_4648.png,img_4class_4648_aug_MotionBlur_00712.jpg,img_4class_4648.txt,img_4class_4648_aug_MotionBlur_00712.txt,5
MotionBlur,img_4class_2783.png,img_4class_2783_aug_MotionBlur_00713.jpg,img_4class_2783.txt,img_4class_2783_aug_MotionBlur_00713.txt,2
MotionBlur,img_4class_843.png,img_4class_843_aug_MotionBlur_00714.jpg,img_4class_843.txt,img_4class_843_aug_MotionBlur_00714.txt,6
MotionBlur,img_4class_3926.jpg,img_4class_3926_aug_MotionBlur_00715.jpg,img_4class_3926.txt,img_4class_3926_aug_MotionBlur_00715.txt,9
MotionBlur,img_4class_1513.jpg,img_4class_1513_aug_MotionBlur_00716.jpg,img_4class_1513.txt,img_4class_1513_aug_MotionBlur_00716.txt,7
MotionBlur,img_4class_433.png,img_4class_433_aug_MotionBlur_00717.jpg,img_4class_433.txt,img_4class_433_aug_MotionBlur_00717.txt,6
MotionBlur,img_4class_4676.png,img_4class_4676_aug_MotionBlur_00718.jpg,img_4class_4676.txt,img_4class_4676_aug_MotionBlur_00718.txt,18
MotionBlur,img_4class_235.jpg,img_4class_235_aug_MotionBlur_00719.jpg,img_4class_235.txt,img_4class_235_aug_MotionBlur_00719.txt,1
MotionBlur,img_4class_4416.png,img_4class_4416_aug_MotionBlur_00720.jpg,img_4class_4416.txt,img_4class_4416_aug_MotionBlur_00720.txt,16
MotionBlur,img_4class_4570.png,img_4class_4570_aug_MotionBlur_00721.jpg,img_4class_4570.txt,img_4class_4570_aug_MotionBlur_00721.txt,5
MotionBlur,img_4class_4447.png,img_4class_4447_aug_MotionBlur_00722.jpg,img_4class_4447.txt,img_4class_4447_aug_MotionBlur_00722.txt,13
MotionBlur,img_4class_1108.jpg,img_4class_1108_aug_MotionBlur_00723.jpg,img_4class_1108.txt,img_4class_1108_aug_MotionBlur_00723.txt,11
MotionBlur,img_4class_3638.jpg,img_4class_3638_aug_MotionBlur_00724.jpg,img_4class_3638.txt,img_4class_3638_aug_MotionBlur_00724.txt,8
MotionBlur,img_4class_4180.png,img_4class_4180_aug_MotionBlur_00725.jpg,img_4class_4180.txt,img_4class_4180_aug_MotionBlur_00725.txt,10
MotionBlur,img_4class_4240.png,img_4class_4240_aug_MotionBlur_00726.jpg,img_4class_4240.txt,img_4class_4240_aug_MotionBlur_00726.txt,4
MotionBlur,img_4class_3847.jpg,img_4class_3847_aug_MotionBlur_00727.jpg,img_4class_3847.txt,img_4class_3847_aug_MotionBlur_00727.txt,4
MotionBlur,img_4class_5102.png,img_4class_5102_aug_MotionBlur_00728.jpg,img_4class_5102.txt,img_4class_5102_aug_MotionBlur_00728.txt,11
MotionBlur,img_4class_181.jpg,img_4class_181_aug_MotionBlur_00729.jpg,img_4class_181.txt,img_4class_181_aug_MotionBlur_00729.txt,3
MotionBlur,img_4class_2992.jpg,img_4class_2992_aug_MotionBlur_00730.jpg,img_4class_2992.txt,img_4class_2992_aug_MotionBlur_00730.txt,2
MotionBlur,img_4class_5092.png,img_4class_5092_aug_MotionBlur_00731.jpg,img_4class_5092.txt,img_4class_5092_aug_MotionBlur_00731.txt,2
MotionBlur,img_4class_4834.png,img_4class_4834_aug_MotionBlur_00732.jpg,img_4class_4834.txt,img_4class_4834_aug_MotionBlur_00732.txt,5
MotionBlur,img_4class_5075.png,img_4class_5075_aug_MotionBlur_00733.jpg,img_4class_5075.txt,img_4class_5075_aug_MotionBlur_00733.txt,2
MotionBlur,img_4class_3674.jpg,img_4class_3674_aug_MotionBlur_00734.jpg,img_4class_3674.txt,img_4class_3674_aug_MotionBlur_00734.txt,4
MotionBlur,img_4class_2492.png,img_4class_2492_aug_MotionBlur_00735.jpg,img_4class_2492.txt,img_4class_2492_aug_MotionBlur_00735.txt,3
MotionBlur,img_4class_4902.png,img_4class_4902_aug_MotionBlur_00736.jpg,img_4class_4902.txt,img_4class_4902_aug_MotionBlur_00736.txt,1
MotionBlur,img_4class_4822.png,img_4class_4822_aug_MotionBlur_00737.jpg,img_4class_4822.txt,img_4class_4822_aug_MotionBlur_00737.txt,1
MotionBlur,img_4class_2276.png,img_4class_2276_aug_MotionBlur_00738.jpg,img_4class_2276.txt,img_4class_2276_aug_MotionBlur_00738.txt,2
MotionBlur,img_4class_1797.png,img_4class_1797_aug_MotionBlur_00739.jpg,img_4class_1797.txt,img_4class_1797_aug_MotionBlur_00739.txt,7
MotionBlur,img_4class_2311.png,img_4class_2311_aug_MotionBlur_00740.jpg,img_4class_2311.txt,img_4class_2311_aug_MotionBlur_00740.txt,4
MotionBlur,img_4class_2913.jpg,img_4class_2913_aug_MotionBlur_00741.jpg,img_4class_2913.txt,img_4class_2913_aug_MotionBlur_00741.txt,2
GaussianBlur,img_4class_38.jpg,img_4class_38_aug_GaussianBlur_00000.jpg,img_4class_38.txt,img_4class_38_aug_GaussianBlur_00000.txt,2
GaussianBlur,img_4class_698.jpg,img_4class_698_aug_GaussianBlur_00001.jpg,img_4class_698.txt,img_4class_698_aug_GaussianBlur_00001.txt,8
GaussianBlur,img_4class_4089.png,img_4class_4089_aug_GaussianBlur_00002.jpg,img_4class_4089.txt,img_4class_4089_aug_GaussianBlur_00002.txt,12
GaussianBlur,img_4class_4477.png,img_4class_4477_aug_GaussianBlur_00003.jpg,img_4class_4477.txt,img_4class_4477_aug_GaussianBlur_00003.txt,3
GaussianBlur,img_4class_1816.png,img_4class_1816_aug_GaussianBlur_00004.jpg,img_4class_1816.txt,img_4class_1816_aug_GaussianBlur_00004.txt,9
GaussianBlur,img_4class_106.png,img_4class_106_aug_GaussianBlur_00005.jpg,img_4class_106.txt,img_4class_106_aug_GaussianBlur_00005.txt,3
GaussianBlur,img_4class_4781.png,img_4class_4781_aug_GaussianBlur_00006.jpg,img_4class_4781.txt,img_4class_4781_aug_GaussianBlur_00006.txt,3
GaussianBlur,img_4class_354.jpg,img_4class_354_aug_GaussianBlur_00007.jpg,img_4class_354.txt,img_4class_354_aug_GaussianBlur_00007.txt,4
GaussianBlur,img_4class_4824.png,img_4class_4824_aug_GaussianBlur_00008.jpg,img_4class_4824.txt,img_4class_4824_aug_GaussianBlur_00008.txt,1
GaussianBlur,img_4class_2591.png,img_4class_2591_aug_GaussianBlur_00009.jpg,img_4class_2591.txt,img_4class_2591_aug_GaussianBlur_00009.txt,12
GaussianBlur,img_4class_584.png,img_4class_584_aug_GaussianBlur_00010.jpg,img_4class_584.txt,img_4class_584_aug_GaussianBlur_00010.txt,1
GaussianBlur,img_4class_2255.png,img_4class_2255_aug_GaussianBlur_00011.jpg,img_4class_2255.txt,img_4class_2255_aug_GaussianBlur_00011.txt,3
GaussianBlur,img_4class_2835.png,img_4class_2835_aug_GaussianBlur_00012.jpg,img_4class_2835.txt,img_4class_2835_aug_GaussianBlur_00012.txt,2
GaussianBlur,img_4class_2697.png,img_4class_2697_aug_GaussianBlur_00013.jpg,img_4class_2697.txt,img_4class_2697_aug_GaussianBlur_00013.txt,7
GaussianBlur,img_4class_4532.png,img_4class_4532_aug_GaussianBlur_00014.jpg,img_4class_4532.txt,img_4class_4532_aug_GaussianBlur_00014.txt,7
GaussianBlur,img_4class_3681.jpg,img_4class_3681_aug_GaussianBlur_00015.jpg,img_4class_3681.txt,img_4class_3681_aug_GaussianBlur_00015.txt,11
GaussianBlur,img_4class_844.jpg,img_4class_844_aug_GaussianBlur_00016.jpg,img_4class_844.txt,img_4class_844_aug_GaussianBlur_00016.txt,1
GaussianBlur,img_4class_1380.png,img_4class_1380_aug_GaussianBlur_00017.jpg,img_4class_1380.txt,img_4class_1380_aug_GaussianBlur_00017.txt,4
GaussianBlur,img_4class_3786.jpg,img_4class_3786_aug_GaussianBlur_00018.jpg,img_4class_3786.txt,img_4class_3786_aug_GaussianBlur_00018.txt,4
GaussianBlur,img_4class_3806.jpg,img_4class_3806_aug_GaussianBlur_00019.jpg,img_4class_3806.txt,img_4class_3806_aug_GaussianBlur_00019.txt,7
GaussianBlur,img_4class_878.jpg,img_4class_878_aug_GaussianBlur_00020.jpg,img_4class_878.txt,img_4class_878_aug_GaussianBlur_00020.txt,2
GaussianBlur,img_4class_596.jpg,img_4class_596_aug_GaussianBlur_00021.jpg,img_4class_596.txt,img_4class_596_aug_GaussianBlur_00021.txt,4
GaussianBlur,img_4class_3079.jpg,img_4class_3079_aug_GaussianBlur_00022.jpg,img_4class_3079.txt,img_4class_3079_aug_GaussianBlur_00022.txt,21
GaussianBlur,img_4class_1241.jpg,img_4class_1241_aug_GaussianBlur_00023.jpg,img_4class_1241.txt,img_4class_1241_aug_GaussianBlur_00023.txt,2
GaussianBlur,img_4class_1022.jpg,img_4class_1022_aug_GaussianBlur_00024.jpg,img_4class_1022.txt,img_4class_1022_aug_GaussianBlur_00024.txt,2
GaussianBlur,img_4class_2404.jpg,img_4class_2404_aug_GaussianBlur_00025.jpg,img_4class_2404.txt,img_4class_2404_aug_GaussianBlur_00025.txt,5
GaussianBlur,img_4class_3439.png,img_4class_3439_aug_GaussianBlur_00026.jpg,img_4class_3439.txt,img_4class_3439_aug_GaussianBlur_00026.txt,1
GaussianBlur,img_4class_3771.png,img_4class_3771_aug_GaussianBlur_00027.jpg,img_4class_3771.txt,img_4class_3771_aug_GaussianBlur_00027.txt,3
GaussianBlur,img_4class_2137.png,img_4class_2137_aug_GaussianBlur_00028.jpg,img_4class_2137.txt,img_4class_2137_aug_GaussianBlur_00028.txt,4
GaussianBlur,img_4class_3663.jpg,img_4class_3663_aug_GaussianBlur_00029.jpg,img_4class_3663.txt,img_4class_3663_aug_GaussianBlur_00029.txt,2
GaussianBlur,img_4class_4848.png,img_4class_4848_aug_GaussianBlur_00030.jpg,img_4class_4848.txt,img_4class_4848_aug_GaussianBlur_00030.txt,2
GaussianBlur,img_4class_2636.png,img_4class_2636_aug_GaussianBlur_00031.jpg,img_4class_2636.txt,img_4class_2636_aug_GaussianBlur_00031.txt,3
GaussianBlur,img_4class_857.jpg,img_4class_857_aug_GaussianBlur_00032.jpg,img_4class_857.txt,img_4class_857_aug_GaussianBlur_00032.txt,1
GaussianBlur,img_4class_3273.jpg,img_4class_3273_aug_GaussianBlur_00033.jpg,img_4class_3273.txt,img_4class_3273_aug_GaussianBlur_00033.txt,2
GaussianBlur,img_4class_1254.png,img_4class_1254_aug_GaussianBlur_00034.jpg,img_4class_1254.txt,img_4class_1254_aug_GaussianBlur_00034.txt,7
GaussianBlur,img_4class_2089.png,img_4class_2089_aug_GaussianBlur_00035.jpg,img_4class_2089.txt,img_4class_2089_aug_GaussianBlur_00035.txt,4
GaussianBlur,img_4class_3573.jpg,img_4class_3573_aug_GaussianBlur_00036.jpg,img_4class_3573.txt,img_4class_3573_aug_GaussianBlur_00036.txt,5
GaussianBlur,img_4class_87.png,img_4class_87_aug_GaussianBlur_00037.jpg,img_4class_87.txt,img_4class_87_aug_GaussianBlur_00037.txt,2
GaussianBlur,img_4class_1615.jpg,img_4class_1615_aug_GaussianBlur_00038.jpg,img_4class_1615.txt,img_4class_1615_aug_GaussianBlur_00038.txt,3
GaussianBlur,img_4class_4335.png,img_4class_4335_aug_GaussianBlur_00039.jpg,img_4class_4335.txt,img_4class_4335_aug_GaussianBlur_00039.txt,1
GaussianBlur,img_4class_75.jpg,img_4class_75_aug_GaussianBlur_00040.jpg,img_4class_75.txt,img_4class_75_aug_GaussianBlur_00040.txt,11
GaussianBlur,img_4class_5018.png,img_4class_5018_aug_GaussianBlur_00041.jpg,img_4class_5018.txt,img_4class_5018_aug_GaussianBlur_00041.txt,6
GaussianBlur,img_4class_3394.jpg,img_4class_3394_aug_GaussianBlur_00042.jpg,img_4class_3394.txt,img_4class_3394_aug_GaussianBlur_00042.txt,3
GaussianBlur,img_4class_711.jpg,img_4class_711_aug_GaussianBlur_00043.jpg,img_4class_711.txt,img_4class_711_aug_GaussianBlur_00043.txt,3
GaussianBlur,img_4class_2091.jpg,img_4class_2091_aug_GaussianBlur_00044.jpg,img_4class_2091.txt,img_4class_2091_aug_GaussianBlur_00044.txt,2
GaussianBlur,img_4class_4450.png,img_4class_4450_aug_GaussianBlur_00045.jpg,img_4class_4450.txt,img_4class_4450_aug_GaussianBlur_00045.txt,7
GaussianBlur,img_4class_1155.jpg,img_4class_1155_aug_GaussianBlur_00046.jpg,img_4class_1155.txt,img_4class_1155_aug_GaussianBlur_00046.txt,2
GaussianBlur,img_4class_3409.png,img_4class_3409_aug_GaussianBlur_00047.jpg,img_4class_3409.txt,img_4class_3409_aug_GaussianBlur_00047.txt,2
GaussianBlur,img_4class_2486.png,img_4class_2486_aug_GaussianBlur_00048.jpg,img_4class_2486.txt,img_4class_2486_aug_GaussianBlur_00048.txt,2
GaussianBlur,img_4class_1538.jpg,img_4class_1538_aug_GaussianBlur_00049.jpg,img_4class_1538.txt,img_4class_1538_aug_GaussianBlur_00049.txt,6
GaussianBlur,img_4class_3942.png,img_4class_3942_aug_GaussianBlur_00050.jpg,img_4class_3942.txt,img_4class_3942_aug_GaussianBlur_00050.txt,2
GaussianBlur,img_4class_573.png,img_4class_573_aug_GaussianBlur_00051.jpg,img_4class_573.txt,img_4class_573_aug_GaussianBlur_00051.txt,3
GaussianBlur,img_4class_2242.jpg,img_4class_2242_aug_GaussianBlur_00052.jpg,img_4class_2242.txt,img_4class_2242_aug_GaussianBlur_00052.txt,2
GaussianBlur,img_4class_4297.png,img_4class_4297_aug_GaussianBlur_00053.jpg,img_4class_4297.txt,img_4class_4297_aug_GaussianBlur_00053.txt,9
GaussianBlur,img_4class_2489.png,img_4class_2489_aug_GaussianBlur_00054.jpg,img_4class_2489.txt,img_4class_2489_aug_GaussianBlur_00054.txt,7
GaussianBlur,img_4class_1479.jpg,img_4class_1479_aug_GaussianBlur_00055.jpg,img_4class_1479.txt,img_4class_1479_aug_GaussianBlur_00055.txt,1
GaussianBlur,img_4class_3532.png,img_4class_3532_aug_GaussianBlur_00056.jpg,img_4class_3532.txt,img_4class_3532_aug_GaussianBlur_00056.txt,3
GaussianBlur,img_4class_4330.png,img_4class_4330_aug_GaussianBlur_00057.jpg,img_4class_4330.txt,img_4class_4330_aug_GaussianBlur_00057.txt,4
GaussianBlur,img_4class_4868.png,img_4class_4868_aug_GaussianBlur_00058.jpg,img_4class_4868.txt,img_4class_4868_aug_GaussianBlur_00058.txt,3
GaussianBlur,img_4class_4285.png,img_4class_4285_aug_GaussianBlur_00059.jpg,img_4class_4285.txt,img_4class_4285_aug_GaussianBlur_00059.txt,16
GaussianBlur,img_4class_1441.jpg,img_4class_1441_aug_GaussianBlur_00060.jpg,img_4class_1441.txt,img_4class_1441_aug_GaussianBlur_00060.txt,1
GaussianBlur,img_4class_3685.jpg,img_4class_3685_aug_GaussianBlur_00061.jpg,img_4class_3685.txt,img_4class_3685_aug_GaussianBlur_00061.txt,4
GaussianBlur,img_4class_370.jpg,img_4class_370_aug_GaussianBlur_00062.jpg,img_4class_370.txt,img_4class_370_aug_GaussianBlur_00062.txt,1
GaussianBlur,img_4class_1707.jpg,img_4class_1707_aug_GaussianBlur_00063.jpg,img_4class_1707.txt,img_4class_1707_aug_GaussianBlur_00063.txt,2
GaussianBlur,img_4class_2778.png,img_4class_2778_aug_GaussianBlur_00064.jpg,img_4class_2778.txt,img_4class_2778_aug_GaussianBlur_00064.txt,5
GaussianBlur,img_4class_2671.png,img_4class_2671_aug_GaussianBlur_00065.jpg,img_4class_2671.txt,img_4class_2671_aug_GaussianBlur_00065.txt,13
GaussianBlur,img_4class_1874.jpg,img_4class_1874_aug_GaussianBlur_00066.jpg,img_4class_1874.txt,img_4class_1874_aug_GaussianBlur_00066.txt,7
GaussianBlur,img_4class_2519.png,img_4class_2519_aug_GaussianBlur_00067.jpg,img_4class_2519.txt,img_4class_2519_aug_GaussianBlur_00067.txt,5
GaussianBlur,img_4class_3973.jpg,img_4class_3973_aug_GaussianBlur_00068.jpg,img_4class_3973.txt,img_4class_3973_aug_GaussianBlur_00068.txt,12
GaussianBlur,img_4class_3911.jpg,img_4class_3911_aug_GaussianBlur_00069.jpg,img_4class_3911.txt,img_4class_3911_aug_GaussianBlur_00069.txt,2
GaussianBlur,img_4class_3779.png,img_4class_3779_aug_GaussianBlur_00070.jpg,img_4class_3779.txt,img_4class_3779_aug_GaussianBlur_00070.txt,2
